1413393891365760512,-0.31416,0.16698,0.35471,0.61562,-0.00595,-0.78792,-0.01218,
1413393891620760576,-0.39656,0.10849,0.32476,0.68872,-0.00492,-0.72497,-0.00765,
1413393891760760576,-0.44348,0.00810,0.32426,0.68726,-0.00408,-0.72636,-0.00778,
1413393891915760384,-0.48822,-0.16760,0.32557,0.66872,-0.00360,-0.74343,-0.01036,
1413393892110760448,-0.55194,-0.44696,0.35027,0.60357,-0.00590,-0.79719,-0.01264,
1413393892270760448,-0.61935,-0.69092,0.38718,0.58074,-0.00591,-0.81388,-0.01771,
1413393892460760576,-0.69044,-0.96975,0.39602,0.57116,-0.00908,-0.82054,-0.02039,
1413393892585760512,-0.72899,-1.14019,0.37310,0.56681,-0.01153,-0.82349,-0.02152,
1413393892760760576,-0.79760,-1.37155,0.33183,0.53783,-0.01243,-0.84262,-0.02420,
1413393892930760448,-0.86428,-1.53075,0.29894,0.50080,-0.01161,-0.86509,-0.02593,
141339389390760448,-0.93634,-1.62396,0.28190,0.48430,-0.00951,-0.87448,-0.02559,
1413393893235760384,-1.00663,-1.65161,0.28644,0.49531,-0.00708,-0.86834,-0.02478,
1413393893460760576,-1.10075,-1.58210,0.31831,0.51244,-0.02149,-0.85842,-0.00762,
1413393893630760448,-1.17193,-1.47876,0.34535,0.51735,-0.02987,-0.85523,0.00612,
1413393893820760576,-1.22944,-1.31190,0.37870,0.52662,-0.03690,-0.84915,0.01602,
141339389410760448,-1.25497,-1.09391,0.42363,0.55890,-0.03350,-0.82847,0.01185,
1413393894235760384,-1.27158,-0.82729,0.48432,0.56893,-0.03347,-0.82159,0.01413,
1413393894435760384,-1.25549,-0.57965,0.51499,0.56954,-0.03271,-0.82121,0.01302,
1413393894720760576,-1.20202,-0.19555,0.46388,0.57565,-0.02411,-0.81734,0.00038,
1413393894915760384,-1.14650,0.05095,0.43072,0.58176,-0.02083,-0.81309,0.00004,
141339389520760576,-1.11765,0.18712,0.42057,0.59127,-0.01816,-0.80627,-0.00103,
1413393895215760384,-1.05176,0.42780,0.40809,0.59221,-0.01450,-0.80565,-0.00266,
1413393895510760448,-0.95518,0.77304,0.37075,0.59764,-0.01395,-0.80161,-0.00662,
1413393895765760512,-0.86195,1.03336,0.31761,0.60094,-0.04076,-0.79774,-0.02874,
1413393895920760576,-0.79705,1.18798,0.29800,0.60265,-0.07302,-0.79273,-0.05529,
141339389625760512,-0.75083,1.27520,0.29276,0.59745,-0.10175,-0.79139,-0.08004,
1413393896210760448,-0.68973,1.38006,0.28586,0.59248,-0.16058,-0.77823,-0.13242,
1413393896315760384,-0.66606,1.43639,0.27815,0.59464,-0.19279,-0.76288,-0.16506,
1413393896465760512,-0.63556,1.52166,0.28284,0.59614,-0.25118,-0.73714,-0.19535,
1413393896545760512,-0.63450,1.54941,0.28701,0.58876,-0.28821,-0.72688,-0.20481,
1413393896660760576,-0.63070,1.56962,0.30101,0.57160,-0.34082,-0.71475,-0.21502,
1413393896795760384,-0.61204,1.61296,0.32126,0.55192,-0.39960,-0.69704,-0.22324,
1413393896930760448,-0.57037,1.65324,0.32647,0.52416,-0.45506,-0.68258,-0.22860,
1413393897110760448,-0.50394,1.63265,0.34459,0.45172,-0.48960,-0.69929,-0.25930,
1413393897230760448,-0.42657,1.63779,0.35199,0.41929,-0.47632,-0.71029,-0.30464,
1413393897420760576,-0.30892,1.61681,0.36350,0.42748,-0.43992,-0.69917,-0.36727,
1413393897705760512,-0.11294,1.70385,0.36733,0.46033,-0.45082,-0.68124,-0.34751,
1413393897880760576,-0.01437,1.78408,0.38561,0.45730,-0.44879,-0.68442,-0.34790,
141339389880760576,0.10338,1.90787,0.41384,0.44122,-0.45463,-0.67415,-0.37969,
1413393898260760576,0.17878,2.03740,0.44851,0.46411,-0.46706,-0.62074,-0.42561,
1413393898460760576,0.22121,2.20969,0.49654,0.52364,-0.48022,-0.54535,-0.44474,
1413393898630760448,0.17901,2.33225,0.51489,0.52300,-0.52391,-0.54125,-0.39880,
1413393898760760576,0.10810,2.40554,0.50762,0.47495,-0.57000,-0.57507,-0.34469,
141339389920760576,0.02123,2.49438,0.49223,0.35709,-0.62588,-0.63677,-0.27437,
1413393899220760576,0.10028,2.51957,0.55086,0.37304,-0.57275,-0.63245,-0.36442,
1413393899385760512,0.19591,2.56747,0.61921,0.46951,-0.50507,-0.56557,-0.45232,
1413393899625760512,0.23304,2.61747,0.72017,0.56950,-0.45984,-0.49055,-0.47285,
1413393899910760448,0.00835,2.61614,0.76231,0.50687,-0.55795,-0.56777,-0.33077,
1413393900165760512,-0.22348,2.49635,0.75824,0.38760,-0.62640,-0.63038,-0.24496,
1413393900345760512,-0.27105,2.36348,0.75072,0.34305,-0.60579,-0.65601,-0.29154,
1413393900610760448,-0.19581,2.19419,0.72257,0.41714,-0.52377,-0.61057,-0.42291,
1413393900860760576,-0.15979,2.08296,0.64157,0.51001,-0.48099,-0.53900,-0.46691,
141339390190760448,-0.26728,1.97934,0.55959,0.48243,-0.54510,-0.56942,-0.38194,
1413393901210760448,-0.34766,1.91288,0.52106,0.42357,-0.57187,-0.61106,-0.34665,
1413393901460760576,-0.44343,1.76653,0.47937,0.34687,-0.58764,-0.65491,-0.32474,
1413393901770760448,-0.34932,1.65125,0.48198,0.35705,-0.54602,-0.65326,-0.38422,
1413393901935760384,-0.23857,1.63794,0.49195,0.39859,-0.53296,-0.62607,-0.40635,
1413393902185760512,-0.05363,1.67911,0.50871,0.40350,-0.53844,-0.62022,-0.40323,
1413393902455760384,0.14337,1.76059,0.53182,0.40487,-0.53485,-0.61805,-0.40991,
1413393902630760448,0.27393,1.84481,0.53304,0.40761,-0.53339,-0.61580,-0.41248,
1413393902715760384,0.33138,1.89464,0.54203,0.40703,-0.53511,-0.61576,-0.41088,
1413393902920760576,0.47348,2.03699,0.59312,0.41355,-0.56126,-0.60978,-0.37700,
141339390370760448,0.58095,2.14258,0.64102,0.41714,-0.58270,-0.60429,-0.34827,
1413393903235760384,0.73049,2.24678,0.70558,0.42257,-0.57265,-0.59926,-0.36659,
1413393903420760576,0.92149,2.35158,0.75901,0.41487,-0.57623,-0.58307,-0.39482,
1413393903660760576,1.16091,2.46793,0.74897,0.41187,-0.61633,-0.51826,-0.42651,
1413393903805760512,1.27549,2.51909,0.73582,0.41081,-0.63845,-0.48053,-0.43899,
1413393903915760384,1.36600,2.55472,0.72908,0.40965,-0.65714,-0.46026,-0.43417,
1413393904170760448,1.51706,2.55987,0.71363,0.39582,-0.67332,-0.44727,-0.43579,
1413393904345760512,1.60004,2.53045,0.70074,0.37916,-0.67109,-0.45664,-0.44425,
1413393904520760576,1.68779,2.47828,0.74460,0.37054,-0.67360,-0.45202,-0.45236,
1413393904660760576,1.73659,2.40709,0.79662,0.32796,-0.68406,-0.45755,-0.46385,
1413393904815760384,1.78338,2.32743,0.82687,0.27142,-0.70818,-0.45552,-0.46617,
1413393904960760576,1.85383,2.25430,0.84498,0.24381,-0.71914,-0.43066,-0.48777,
1413393905115760384,1.95219,2.18010,0.84537,0.23363,-0.71988,-0.38662,-0.52699,
1413393905230760448,2.03843,2.13365,0.82005,0.22679,-0.72804,-0.35136,-0.54320,
1413393905330760448,2.09861,2.10731,0.79302,0.22143,-0.73845,-0.31962,-0.55092,
1413393905460760576,2.19058,2.07175,0.76063,0.20872,-0.75269,-0.28205,-0.55709,
1413393905610760448,2.28535,2.04276,0.72968,0.19537,-0.77317,-0.23563,-0.55544,
1413393905770760448,2.37878,2.01382,0.70338,0.18726,-0.79016,-0.17946,-0.55531,
1413393905965760512,2.46165,1.95609,0.68542,0.17400,-0.81832,-0.11949,-0.53460,
1413393906120760576,2.49352,1.88293,0.69334,0.12870,-0.82935,-0.10296,-0.53387,
1413393906310760448,2.51175,1.76625,0.69234,0.06753,-0.81146,-0.09766,-0.57221,
1413393906515760384,2.53513,1.64621,0.64048,0.03910,-0.80050,-0.07746,-0.59302,
1413393906820760576,2.57990,1.50828,0.49761,0.06598,-0.79772,-0.00896,-0.59935,
141339390730760448,2.57503,1.44130,0.40723,0.05922,-0.79001,-0.00201,-0.61022,
1413393907260760576,2.54581,1.38145,0.32053,0.00864,-0.79687,-0.03367,-0.60315,
1413393907410760448,2.52572,1.36655,0.26882,-0.03032,-0.79965,-0.05829,-0.59686,
1413393907570760448,2.53744,1.36220,0.24112,-0.00163,-0.80478,-0.03728,-0.59239,
1413393907820760576,2.58363,1.36280,0.22538,0.02565,-0.80734,-0.01678,-0.58929,
1413393907965760512,2.59965,1.36513,0.16024,0.02599,-0.80133,-0.01609,-0.59745,
1413393908160760576,2.62003,1.39245,0.04859,0.01273,-0.80324,-0.02195,-0.59512,
1413393908315760384,2.63366,1.43184,-0.00238,0.00859,-0.80250,-0.02297,-0.59615,
1413393908455760384,2.65914,1.47460,-0.04088,0.01048,-0.79659,-0.01981,-0.60411,
1413393908675760384,2.68643,1.55115,-0.07833,0.02169,-0.80814,-0.00739,-0.58855,
1413393908810760448,2.70289,1.60064,-0.10345,0.05979,-0.80478,0.02283,-0.59012,
141339390965760512,2.66856,1.69310,-0.05231,0.01439,-0.80030,-0.00287,-0.59943,
1413393909265760512,2.63679,1.78254,-0.00042,-0.01111,-0.80417,-0.01192,-0.59418,
1413393909565760512,2.61563,1.94546,0.00536,-0.02111,-0.80723,-0.00658,-0.58982,
1413393909830760448,2.62262,2.10047,-0.07162,-0.02821,-0.83721,0.00333,-0.54615,
141339391085760512,2.65920,2.19098,-0.18482,-0.03532,-0.85373,0.01629,-0.51927,
1413393910215760384,2.68993,2.20372,-0.22368,-0.03350,-0.85839,0.02462,-0.51131,
1413393910460760576,2.75303,2.11543,-0.21478,-0.01592,-0.87144,0.04705,-0.48799,
1413393910615760384,2.78699,1.97198,-0.18658,-0.00050,-0.87253,0.05342,-0.48563,
1413393910795760384,2.79942,1.77028,-0.18973,0.01087,-0.85801,0.04567,-0.51149,
141339391110760448,2.79964,1.48221,-0.23836,0.01413,-0.83371,0.01719,-0.55176,
1413393911160760576,2.79391,1.26924,-0.28539,0.02210,-0.82022,-0.00192,-0.57162,
1413393911320760576,2.78214,1.03900,-0.33467,0.02539,-0.81234,-0.01556,-0.58243,
1413393911485760512,2.76382,0.81749,-0.38170,0.01644,-0.79173,-0.02483,-0.61015,
1413393911615760384,2.75380,0.65835,-0.40618,0.00901,-0.78494,-0.02662,-0.61893,
1413393911810760448,2.75427,0.46613,-0.39720,0.00072,-0.79203,-0.02168,-0.61009,
1413393911980760576,2.76876,0.33584,-0.33721,0.02015,-0.82462,0.00207,-0.56532,
1413393912165760512,2.77955,0.17528,-0.23076,0.03712,-0.85749,0.02603,-0.51250,
1413393912380760576,2.75409,-0.10902,-0.09051,0.03322,-0.86496,0.03491,-0.49953,
1413393912565760512,2.70479,-0.38756,0.02515,0.02720,-0.83654,0.03429,-0.54616,
1413393912760760576,2.63462,-0.69090,0.11400,0.01866,-0.81499,0.02331,-0.57870,
1413393912965760512,2.55040,-0.99646,0.15566,-0.00230,-0.80419,0.02806,-0.59370,
1413393913165760512,2.45504,-1.26845,0.16306,-0.00909,-0.79470,0.07989,-0.60165,
1413393913285760512,2.38763,-1.42605,0.15239,-0.01718,-0.78581,0.12044,-0.60639,
1413393913470760448,2.26619,-1.63038,0.11925,-0.04078,-0.77563,0.18782,-0.60121,
1413393913580760576,2.17558,-1.73400,0.11160,-0.06748,-0.76050,0.22482,-0.60543,
1413393913815760384,1.93496,-1.89173,0.13455,-0.14022,-0.72186,0.29144,-0.61182,
1413393913985760512,1.75539,-1.92233,0.16660,-0.18885,-0.69902,0.33569,-0.60251,
1413393914170760448,1.57820,-1.88927,0.18844,-0.26275,-0.68157,0.36965,-0.57427,
1413393914460760576,1.32608,-1.77972,0.24933,-0.32586,-0.66701,0.44968,-0.49668,
1413393914720760576,1.13986,-1.68094,0.32599,-0.34743,-0.61994,0.52112,-0.47266,
141339391515760384,0.91573,-1.54443,0.42299,-0.36979,-0.59130,0.57855,-0.42297,
1413393915260760576,0.72501,-1.41019,0.50207,-0.38259,-0.59521,0.58784,-0.39217,
1413393915515760384,0.47640,-1.29587,0.53491,-0.40888,-0.61158,0.54575,-0.40118,
1413393915810760448,0.17667,-1.21319,0.57509,-0.40657,-0.62417,0.51661,-0.42217,
141339391665760512,-0.05059,-1.20127,0.60553,-0.41053,-0.63430,0.50059,-0.42254,
1413393916220760576,-0.16991,-1.22812,0.62821,-0.41894,-0.63228,0.49464,-0.42432,
1413393916335760384,-0.24975,-1.26885,0.64296,-0.41466,-0.61712,0.51118,-0.43119,
1413393916510760448,-0.35715,-1.33889,0.67731,-0.41564,-0.58894,0.55160,-0.41968,
1413393916680760576,-0.43023,-1.40981,0.71476,-0.42984,-0.55458,0.59956,-0.38498,
1413393916865760512,-0.50459,-1.49111,0.75139,-0.45504,-0.50224,0.64979,-0.34421,
141339391760760576,-0.57980,-1.56979,0.78161,-0.48299,-0.42002,0.69554,-0.32638,
1413393917215760384,-0.67289,-1.62000,0.84149,-0.50324,-0.35604,0.72547,-0.30608,
1413393917410760448,-0.71801,-1.67010,0.88984,-0.51061,-0.28666,0.76725,-0.26160,
1413393917665760512,-0.78538,-1.67767,0.91047,-0.52180,-0.19148,0.81170,-0.17944,
1413393917910760448,-0.79841,-1.64547,0.89073,-0.56286,-0.09371,0.81565,-0.09553,
141339391825760512,-0.82424,-1.63351,0.89152,-0.57026,-0.04105,0.81752,-0.06910,
1413393918175760384,-0.82400,-1.58358,0.88892,-0.56992,0.02499,0.82049,-0.03708,
1413393918360760576,-0.78801,-1.52221,0.89096,-0.56306,0.10266,0.82001,0.00266,
1413393918615760384,-0.67745,-1.44237,0.90167,-0.55262,0.20825,0.80374,0.07236,
1413393918715760384,-0.61313,-1.40697,0.90825,-0.55456,0.25187,0.78613,0.10503,
1413393918915760384,-0.45866,-1.35776,0.92974,-0.55983,0.35312,0.73070,0.16727,
1413393919110760448,-0.27945,-1.34574,0.94849,-0.54850,0.43052,0.66746,0.26134,
1413393919310760448,-0.10071,-1.38533,0.97296,-0.53079,0.50227,0.59210,0.33972,
1413393919565760512,0.06067,-1.50518,0.97093,-0.51101,0.57741,0.50581,0.38682,
1413393919820760576,0.14177,-1.71448,0.90766,-0.47179,0.59867,0.47452,0.44028,
1413393920110760448,0.12085,-1.99869,0.76887,-0.42534,0.58550,0.49881,0.47694,
1413393920365760512,0.02203,-2.22741,0.59754,-0.41332,0.58656,0.51614,0.46766,
1413393920560760576,-0.10051,-2.38895,0.47232,-0.39515,0.59830,0.53644,0.44512,
1413393920770760448,-0.24699,-2.53878,0.35540,-0.38764,0.59696,0.54874,0.43848,
141339392170760448,-0.44070,-2.71756,0.19470,-0.35989,0.60556,0.57246,0.41960,
1413393921265760512,-0.54380,-2.80396,0.10711,-0.34220,0.61180,0.58439,0.40877,
1413393921430760448,-0.57669,-2.85381,0.04410,-0.34633,0.61304,0.58185,0.40704,
1413393921610760448,-0.57557,-2.88965,-0.00609,-0.37192,0.59946,0.56469,0.42831,
1413393921780760576,-0.56971,-2.91445,-0.06600,-0.38239,0.59418,0.55556,0.43827,
141339392220760576,-0.55749,-2.92995,-0.18710,-0.39815,0.58282,0.54059,0.45778,
1413393922120760576,-0.55616,-2.92762,-0.23845,-0.39199,0.58830,0.54355,0.45254,
1413393922315760384,-0.56200,-2.91143,-0.35487,-0.35665,0.61742,0.56357,0.41711,
1413393922615760384,-0.49058,-2.87880,-0.50966,-0.37177,0.64271,0.54561,0.38862,
1413393922815760384,-0.38181,-2.87396,-0.58540,-0.39148,0.64097,0.53174,0.39135,
1413393922960760576,-0.28658,-2.89529,-0.62466,-0.37019,0.63917,0.54762,0.39311,
1413393923215760384,-0.07004,-2.93945,-0.63263,-0.33398,0.63284,0.56964,0.40432,
1413393923475760384,0.25085,-2.97288,-0.59147,-0.38936,0.63527,0.54304,0.38721,
1413393923665760512,0.51222,-3.01652,-0.55440,-0.43836,0.59516,0.56438,0.36758,
1413393923885760512,0.81729,-3.10325,-0.51564,-0.44994,0.51626,0.64416,0.34071,
141339392470760448,1.08549,-3.18348,-0.48936,-0.46331,0.45791,0.69610,0.30182,
1413393924310760448,1.42030,-3.26671,-0.44926,-0.46250,0.35605,0.75256,0.30490,
1413393924460760576,1.63276,-3.27940,-0.41757,-0.45515,0.29931,0.77388,0.32306,
1413393924710760448,1.89644,-3.18720,-0.34084,-0.46495,0.24066,0.77305,0.35820,
1413393924865760512,1.97102,-3.04073,-0.25667,-0.47858,0.24215,0.76210,0.36266,
141339392565760512,1.98151,-2.76240,-0.09029,-0.49766,0.30754,0.75810,0.28817,
1413393925315760384,1.92463,-2.35351,0.16821,-0.51230,0.33658,0.76910,0.18095,
1413393925535760384,1.92472,-1.98471,0.40418,-0.52436,0.30091,0.77943,0.16429,
1413393925765760512,1.97775,-1.60101,0.60416,-0.53418,0.27963,0.78106,0.16250,
1413393925960760576,2.04570,-1.27618,0.66158,-0.54967,0.26812,0.77266,0.17022,
1413393926135760384,2.10896,-0.99533,0.66635,-0.57830,0.26395,0.75189,0.17480,
1413393926260760576,2.15459,-0.81504,0.66779,-0.58431,0.26761,0.74670,0.17148,
1413393926365760512,2.19475,-0.68935,0.66454,-0.57662,0.27358,0.75183,0.16557,
1413393926510760448,2.24450,-0.52107,0.66019,-0.57354,0.26713,0.75718,0.16240,
1413393926760760576,2.32104,-0.29026,0.62446,-0.58727,0.22585,0.76151,0.15558,
141339392710760448,2.38767,-0.09229,0.62289,-0.57221,0.18373,0.79089,0.11534,
1413393927410760448,2.54245,0.20122,0.76921,-0.53722,0.16145,0.82602,0.05495,
1413393927720760576,2.72475,0.48481,0.93128,-0.55498,0.06711,0.82214,0.10758,
1413393927910760448,2.79661,0.68120,1.05277,-0.57759,0.02594,0.80623,0.12530,
1413393928210760448,2.76904,0.99125,1.20397,-0.59025,0.01495,0.79662,0.12953,
1413393928460760576,2.61713,1.20726,1.26504,-0.59540,0.06133,0.79790,0.07134,
1413393928660760576,2.46722,1.33835,1.27867,-0.61866,0.08454,0.77969,0.04677,
1413393928860760576,2.32265,1.45859,1.28718,-0.62013,0.08178,0.77750,0.06518,
141339392970760448,2.16281,1.50634,1.31538,-0.61152,0.08644,0.77883,0.10952,
1413393929260760576,1.99255,1.52880,1.34943,-0.59735,0.12445,0.77912,0.14372,
1413393929415760384,1.83411,1.53659,1.37944,-0.58104,0.17977,0.77770,0.15895,
1413393929665760512,1.56761,1.54803,1.43104,-0.55100,0.26634,0.76403,0.20423,
1413393929885760512,1.33609,1.54577,1.49065,-0.53400,0.34713,0.73508,0.23238,
141339393070760448,1.14123,1.53149,1.53874,-0.52871,0.41681,0.70045,0.23688,
1413393930295760384,0.93392,1.49097,1.56418,-0.51726,0.45465,0.67773,0.25771,
1413393930560760576,0.72946,1.40944,1.52109,-0.49015,0.43550,0.69104,0.30422,
1413393930765760512,0.57877,1.34830,1.39598,-0.51036,0.43625,0.67991,0.29485,
1413393930965760512,0.44918,1.28348,1.26722,-0.51728,0.43066,0.68066,0.28924,
1413393931170760448,0.30864,1.19975,1.20095,-0.51394,0.42819,0.68763,0.28228,
1413393931415760384,0.14855,1.07728,1.15461,-0.51160,0.43607,0.69266,0.26139,
1413393931585760512,0.05092,0.97799,1.08905,-0.51544,0.44129,0.69132,0.24833,
1413393931760760576,-0.02450,0.86260,0.99248,-0.51690,0.43964,0.69246,0.24501,
1413393931965760512,-0.07450,0.70903,0.87085,-0.51566,0.43474,0.69562,0.24740,
1413393932215760384,-0.08422,0.49512,0.75380,-0.50198,0.42069,0.70792,0.26437,
1413393932510760448,-0.05132,0.25001,0.64973,-0.48325,0.40502,0.71997,0.28994,
1413393932760760576,-0.02311,0.08155,0.57803,-0.48956,0.40224,0.71194,0.30278,
1413393932895760384,-0.01212,0.00291,0.54643,-0.49071,0.40059,0.70892,0.31010,
141339393385760512,0.00533,-0.08309,0.51823,-0.51432,0.38811,0.69117,0.32731,
1413393933320760576,-0.02112,-0.17592,0.50065,-0.53861,0.39546,0.67503,0.31281,
1413393933515760384,-0.08467,-0.26972,0.49530,-0.54438,0.42468,0.67118,0.26984,
1413393933710760448,-0.12682,-0.38653,0.48067,-0.52851,0.43950,0.68135,0.25157,
1413393933950760448,-0.17803,-0.57283,0.42889,-0.50469,0.42113,0.69858,0.28272,
1413393934115760384,-0.20969,-0.68529,0.41030,-0.51815,0.39904,0.68934,0.31161,
1413393934410760448,-0.29705,-0.89215,0.41464,-0.51770,0.40758,0.69372,0.29090,
1413393934620760576,-0.36693,-1.04398,0.36139,-0.51648,0.42680,0.69525,0.26023,
1413393934815760384,-0.43154,-1.20395,0.27433,-0.52625,0.44262,0.69056,0.22422,
141339393510760448,-0.45631,-1.38142,0.16182,-0.51282,0.41536,0.72557,0.19501,
1413393935160760576,-0.43939,-1.52172,0.07391,-0.49530,0.34845,0.77005,0.20072,
1413393935250760448,-0.41867,-1.59262,0.03337,-0.49433,0.31005,0.78931,0.19103,
1413393935460760576,-0.35475,-1.71006,-0.00504,-0.50885,0.22843,0.81585,0.15255,
1413393935715760384,-0.28289,-1.80954,0.00206,-0.52076,0.12170,0.83406,0.13542,
1413393935925760512,-0.24352,-1.81128,0.02027,-0.52681,0.04949,0.83673,0.14111,
1413393936115760384,-0.27430,-1.75639,0.04329,-0.54813,0.03197,0.83377,0.05796,
1413393936305760512,-0.33291,-1.67276,0.07784,-0.55658,-0.00124,0.82995,-0.03744,
1413393936565760512,-0.38369,-1.51876,0.13227,-0.56049,-0.09611,0.81437,-0.11585,
1413393936820760576,-0.40506,-1.36877,0.20461,-0.58709,-0.18492,0.77112,-0.16280,
1413393937110760448,-0.39133,-1.24581,0.30073,-0.58984,-0.28438,0.72663,-0.20791,
1413393937315760384,-0.36092,-1.21958,0.37757,-0.57647,-0.34518,0.69762,-0.24873,
1413393937515760384,-0.31119,-1.25131,0.45446,-0.54583,-0.38514,0.69343,-0.27000,
1413393937785760512,-0.23196,-1.31467,0.45778,-0.49124,-0.39830,0.72162,-0.28163,
1413393937965760512,-0.18926,-1.34706,0.46536,-0.48553,-0.40172,0.72522,-0.27737,
1413393938110760448,-0.16556,-1.36744,0.47690,-0.50917,-0.40985,0.70892,-0.26495,
1413393938370760448,-0.15009,-1.44760,0.51367,-0.54510,-0.43976,0.66235,-0.26604,
1413393938560760576,-0.14473,-1.56344,0.54868,-0.51199,-0.44634,0.65729,-0.32652,
1413393938825760512,-0.11370,-1.74101,0.56097,-0.46969,-0.48080,0.63517,-0.38050,
1413393938950760448,-0.08956,-1.82461,0.55122,-0.46413,-0.50219,0.61423,-0.39384,
1413393939160760576,-0.02175,-1.96453,0.55186,-0.46482,-0.52518,0.57057,-0.42729,
1413393939300760576,0.05083,-2.05888,0.55945,-0.44249,-0.54981,0.56558,-0.42666,
1413393939460760576,0.14940,-2.16745,0.54454,-0.37305,-0.58975,0.60359,-0.38563,
1413393939630760448,0.21865,-2.26256,0.50823,-0.29982,-0.60629,0.64818,-0.34983,
1413393939765760512,0.22573,-2.32775,0.46881,-0.29138,-0.61510,0.65451,-0.32918,
141339394010760448,0.10916,-2.40355,0.44080,-0.42505,-0.54757,0.57918,-0.42901,
1413393940165760512,0.04370,-2.45071,0.42370,-0.47582,-0.48884,0.53584,-0.49750,
1413393940410760448,0.10123,-2.51723,0.39791,-0.44990,-0.51007,0.55928,-0.47394,
1413393940670760448,0.25170,-2.51693,0.37680,-0.32042,-0.57499,0.65730,-0.36698,
1413393940885760512,0.26140,-2.46811,0.40722,-0.31452,-0.55559,0.67119,-0.37669,
1413393941115760384,0.16999,-2.33191,0.48550,-0.43823,-0.51287,0.58914,-0.44478,
1413393941310760448,0.14070,-2.20152,0.54215,-0.47220,-0.49925,0.55514,-0.46860,
1413393941510760448,0.17685,-2.06005,0.57419,-0.40362,-0.55480,0.60230,-0.40808,
1413393941710760448,0.21927,-1.90970,0.60353,-0.34137,-0.59437,0.63878,-0.34950,
1413393941895760384,0.18071,-1.75841,0.62003,-0.34364,-0.59459,0.64427,-0.33659,
141339394260760576,0.08757,-1.62750,0.63924,-0.41373,-0.55306,0.60767,-0.39203,
1413393942225760512,-0.00890,-1.50079,0.66443,-0.48231,-0.50727,0.56086,-0.44215,
1413393942465760512,-0.04866,-1.33734,0.69844,-0.49166,-0.50591,0.55731,-0.43787,
1413393942675760384,0.00353,-1.21404,0.71767,-0.42317,-0.55539,0.61069,-0.37353,
1413393942815760384,0.04589,-1.13617,0.71322,-0.38136,-0.57999,0.63638,-0.33645,
141339394365760512,0.02077,-1.02422,0.66373,-0.37606,-0.58482,0.63593,-0.33490,
1413393943415760384,-0.13388,-0.89605,0.64065,-0.49230,-0.50655,0.54632,-0.45010,
1413393943710760448,-0.10724,-0.82240,0.61822,-0.43668,-0.55230,0.59679,-0.38487,
1413393943970760448,-0.09183,-0.77441,0.61182,-0.38620,-0.57315,0.64706,-0.32197,
1413393944215760384,-0.16493,-0.74354,0.64908,-0.44636,-0.48995,0.64760,-0.37594,
1413393944475760384,-0.21802,-0.69122,0.70113,-0.51844,-0.40899,0.63313,-0.40386,
1413393944675760384,-0.18808,-0.65194,0.72779,-0.49661,-0.43539,0.67304,-0.33293,
1413393944920760576,-0.14645,-0.61311,0.76570,-0.43107,-0.46337,0.72615,-0.26865,
1413393945120760576,-0.18112,-0.56905,0.81655,-0.46466,-0.44026,0.71591,-0.27882,
1413393945460760576,-0.25413,-0.49024,0.84411,-0.58383,-0.34434,0.66991,-0.30299,
1413393945570760448,-0.25350,-0.48921,0.81680,-0.56582,-0.32900,0.70166,-0.28156,
1413393945825760512,-0.18676,-0.51992,0.75003,-0.51368,-0.30672,0.77578,-0.20053,
